id;title;original title;date;date circa;creator;creator info;place;city;state;country;type;medium;color;height;width;collection;description;license;latitude;longitude;altitude;heading;tilt;fov;media
0072430cx058-09;Vista do Largo da Carioca com o convento de Santo Antônio ao fundo;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do Largo da Carioca e Convento de Santo Antônio, tomada do antigo chafariz de 35 bicas.;PD;-22.906928;-43.177865999999995;23.07;-65.79;90.17;50.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-09.jpg
0072430cx058-06;Porto do Rio de Janeiro;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Cais do Porto do Rio, na região da Praça XV e arredores.;PD;-22.897858;-43.209621999999996;7.2;46.72;99.92;60.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-06.jpg
0072430cx058-05;Estrada de Ferro do Corcovado, Estação do Cosme Velho, Km 0;;1884;;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Cosme Velho;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Estação do Cosme Velho, ponto de partida da Estrada de Ferro do Corcovado.;PD;-22.940364000000002;-43.19822;46.35;-128.64;99.1;46.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-05.jpg
0072430cx058-04;Porto do Rio de Janeiro;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Cais do Porto do Rio, na região da Praça XV e arredores.;PD;-22.897633;-43.210823;8.49;91.01;89.37;45.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-04.jpg
0072430cx058-03;Vista do Canal do Mangue;;;1895/1902;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Cidade Nova";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do Canal do Mangue tomada das proximidades da atual Cidade Nova, antes das obras de aterramento iniciadas em 1902.;PD;-22.908258;-43.200715;8.16;-110.79;98.58;45.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-03.jpg
0072430cx058-02;Rua Primeiro de Março;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Rua Primeiro de Março, em destaque o prédio que tem como placa Banco Sulamericano.;PD;-22.900776;-43.176818;14.63;126.69;94.11;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx058-02.jpg
0072430cx056a-12;Teatro Municipal;;;1908/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do Teatro Municipal, inaugurado em 1909, na Avenida Central.;PD;-22.909901;-43.176046;10.6;-32.09;97.27;45.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx056a-12.jpg
0072430cx056a-11;Teatro Municipal;;;1908/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do Teatro Municipal, inaugurado em 1909, na Avenida Central.;PD;-22.910282000000002;-43.175836;9.57;-30.48;101.06;44.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx056a-11.jpg
0072430cx056a-08;Teatro Municipal;;;1908/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;30.0;24.0;Coleção Gilberto Ferrez;Vista do Teatro Municipal, inaugurado em 1909, tomado da Biblioteca Nacional.;PD;-22.909784;-43.176142;17.92;-28.57;90.83;42.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx056a-08.jpg
0072430cx056a-07;Teatro Municipal;;;1908/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do Teatro Municipal, inaugurado em 1909, tomado da Biblioteca Nacional.;PD;-22.909748999999998;-43.175575;14.83;-52.58;94.71;36.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx056a-07.jpg
0072430cx056a-04;Escola Nacional de Belas Artes;;;1908/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista da Escola Nacional de Belas Artes, antiga Academia Nacional de Belas Artes (atual MNBA) tomado da frente do Teatro Municipal.;PD;-22.90971;-43.176239;10.16;15.83;98.46;52.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx056a-04.jpg
0072430cx056a-01;Teatro Municipal;;;1909/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do Teatro Municipal, inaugurado em 1909, tomado da Biblioteca Nacional.;PD;-22.909748999999998;-43.175575;14.83;-52.58;94.71;36.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx056a-01.jpg
0072430cx055-11;Entrada da Baía de Guanabara e Pão de Açúcar;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Entrada da Baía de Guanabara, onde podemos ver ao fundo à esquerda a Pedra da Gávea e, à direita, o Pão de Açúcar.;PD;-22.941246;-43.115505;14.53;-109.96;86.22;39.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx055-11.jpg
0072430cx055-10;Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Jurujuba;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).;PD;-22.957391;-43.17025200000001;240.66;63.11;87.35;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx055-10.jpg
0072430cx055-08;Vista do Cais Pharoux, Morro do Castelo ao fundo;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;Vista do Cais Pharoux, Morro do Castelo e Ministério da Agricultura tomada provavelmente de uma embarcação.;PD;-22.900445;-43.17151;4.53;-162.53;95.02;44.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx055-08.jpg
0072430cx055-07;Largo do Machado, Igreja Nossa Senhora da Glória e ao fundo o Pão de Açúcar;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Glória;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;24.0;30.0;Coleção Gilberto Ferrez;;PD;-22.928893;-43.182264;108.13;122.36;86.62;48.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0072430cx055-07.jpg
